composer,nationality,key,year,info,npvi,meter
Bloch,American,b-e-,1915,51.449,115.152,3/4
Bach,German,f#c#,1723,73.0587,31.1111,4/4
Bloch,American,f#,1915,84.4979,52.8768,4/4
Bloch,American,f#,1915,97.0071,41.1111,6/4
Bloch,American,f#,1915,94.5321,22.3517,4/4
Bloch,American,f#c#,1920,106.096,71.9577,4/4
Bloch,American,f#c#,1919,90.7017,28.8889,4/4
Bloch,American,f#c#,1919,67.6837,91.8056,4/4
Bach,German,f#c#,1774,88.977,53.584,2/2
Bach,German,b-,1723,72.7106,38.0952,4/4
Bloch,American,f#,1919,83.8051,19.6078,2/4
Bloch,American,b-
b-,1912,121.23,65.5664,2/4
Bloch,American,b-,1912,63.4838,87.8571,3/4
Bloch,American,b-,1912,71.3526,25.1323,3/4
Bloch,American,f#c#,1912,96.8423,75.6261,3/4
Bloch,American,f#,1924,79.6774,62.5397,2/4
Bloch,American,b-e-a-d-,1924,94.2114,56.0714,2/4
Bach,German,f#,1723,86.1075,25,3/4
Bloch,American,b-e-a-,1924,76.5977,29.1667,3/4
Boccherini,Italian,b-e-,N,175.362,26.1257,4/4
Boccherini,Italian,b-e-,N,134.881,22.1612,4/4
Boccherini,Italian,b-e-,N,156.465,50.1903,4/4
Boccherini,Italian,b-e-,N,74.4386,74.6397,3/4
Boccherini,Italian,f#c#,1770,86.437,12.3649,4/4
Boccherini,Italian,f#c#g#,1770,71.9557,47.5737,4/4
Boccherini,Italian,f#c#g#,1770,145.245,31.5873,4/4
Boccherini,Italian,f#c#,1770,98.382,18.5185,3/8
Boccherini,Italian,f#c#,1770,110.881,27.7949,3/8
Bach,German,b-e-a-d-,1723,76.9288,40,4/4
Boccherini,Italian,f#,1770,102.587,46.3188,4/4
Boccherini,Italian,b-e-,1770,124.606,52.6165,4/4
Boccherini,Italian,f#,1770,107.555,15.1515,3/8
Boccherini,Italian,f#c#g#,1781,88.3671,23.8095,6/8
Bach,German,b-e-,1723,72.5872,40,3/8
Boccherini,Italian,f#c#g#,1781,91.6746,23.0125,3/4
Boccherini,Italian,f#c#g#,1781,124.606,21.645,2/4
Boccherini,Italian,b-e-a-,N,82.4979,39.5238,2/4
Boccherini,Italian,b-,N,48.5481,42.2222,4/4
Boccherini,Italian,f#c#g#,N,142.825,42.0193,4/4
Bach,German,b-,1735,56,35.1515,2/4
Boccherini,Italian,f#c#g#,N,128.606,29.8667,4/4
Boccherini,Italian,f#c#g#,N,73.0587,22.2222,4/4
Boccherini,Italian,f#c#g#,N,90.4323,73.288,3/4
Boccherini,Italian,f#c#g#,N,70.629,46.5934,3/4
Boccherini,Italian,b-e-,1781,120.087,26.0606,2/4
Boccherini,Italian,b-e-a-,1781,45.303,45.504,3/4
Boccherini,Italian,b-e-,1781,67.101,36.9231,3/4
Boccherini,Italian,b-e-a-d-g-,1781,62.3461,26.1538,3/4
Boccherini,Italian,f#,1781,131.464,10.6667,3/8
Bach,German,b-,1735,109.457,39.0643,3/4
Boëllmann,French,b-e-a-,1895,79.5671,39.1111,2/2
Boëllmann,French,b-e-a-d-,1895,59.2451,46.2857,6/4
Boëllmann,French,b-e-a-,1895,68.629,147.911,4/4
Boëllmann,French,b-,1895,96.0419,94.6779,4/4
Boëllmann,French,f#c#g#,1895,91.1919,37.193,3/4
Boïeldieu,French,f#c#,1800,84.1075,37.9167,6/8
Boïeldieu,French,f#c#,1800,159.493,11.4286,4/4
Boïeldieu,French,f#c#,1800,79.7773,28.1481,4/4
Bach,German,b-,1735,87.6774,18.8235,2/2
Boïeldieu,French,f#c#,1825,114.211,68.1036,2/2
Boïeldieu,French,f#c#,1825,62.0391,21.0542,4/4
Boïeldieu,French,f#c#,1825,84.7425,16.6667,4/4
Borodin,Russian,f#c#g#,1869,194.131,40.1786,4/4
Borodin,Russian,b-,1869,138.452,20,4/4
Borodin,Russian,f#c#,1869,120.739,37.2024,3/4
Borodin,Russian,f#c#,1869,37.6933,34.4444,3/4
Borodin,Russian,b-,1869,102.632,26.6667,6/8
Bach,German,b-,1735,69.6837,17.7778,2/2
Borodin,Russian,f#c#g#,1874,55.7093,50,2/4
Borodin,Russian,f#c#g#,1874,70.8289,14.2857,2/4
Borodin,Russian,f#c#g#,1874,127.697,44.9275,2/4
Borodin,Russian,f#c#g#,1874,123.372,29.2208,3/4
Borodin,Russian,f#c#g#,1874,110.478,8.69565,3/4
Borodin,Russian,b-,1874,59.4869,11.9048,3/4
Borodin,Russian,b-,1874,111.936,20,3/8
Borodin,Russian,f#c#g#,1874,63.101,23.0769,2/4
Bach,German,b-e-a-,N,100.56,30,4/4
Borodin,Russian,f#c#,1881,88.3371,16.4907,2/2
Borodin,Russian,f#c#,1881,120.996,58.3074,2/2
Borodin,Russian,f#c#,1881,57.4869,72.5661,2/2
Borodin,Russian,b-,1881,128.998,0,3/4
Borodin,Russian,b-,1881,53.8772,49.0909,3/4
Borodin,Russian,f#c#g#,1881,153.322,56.2298,3/4
Borodin,Russian,f#c#g#,1881,177.14,32.021,3/4
Borodin,Russian,f#c#,1881,72.4386,0,2/4
Borodin,Russian,f#c#,1881,74.0573,0,2/4
Borodin,Russian,b-e-a-,1862,67.101,52.0147,3/4
Bach,German,f#c#,1774,111.627,53.1117,2/2
Bach,German,f#c#,N,100.187,14.4928,3/8
Borodin,Russian,b-e-a-,1862,105.315,24.127,3/4
Borodin,Russian,b-e-a-,1862,134.444,0,3/8
Borodin,Russian,b-e-a-,1862,140.137,50.4762,3/8
Borodin,Russian,f#c#g#d#a#,1862,64.4979,7.84314,3/4
Borodin,Russian,f#c#,1862,118.842,54.7778,3/4
Borodin,Russian,f#c#,1862,75.4838,31.7037,3/4
Borodin,Russian,b-e-a-,1862,111.23,54.7368,2/2
Borodin,Russian,b-e-a-,1862,60.1676,0,2/2
Borodin,Russian,f#c#,1869,108.825,40.202,2/2
Borodin,Russian,f#c#,1869,102.617,33.6508,2/2
Borodin,Russian,f#c#,1869,90.0419,25.6614,2/2
Borodin,Russian,b-,1869,97.329,0,1/0
Borodin,Russian,b-,1869,70.9881,0,1/0
Borodin,Russian,b-,1869,49.8772,29.6296,1/0
Borodin,Russian,b-,1869,83.1208,23.5294,6/4
Borodin,Russian,b-e-a-d-g-,1869,128.452,39.4203,4/4
Borodin,Russian,f#c#g#d#a#,1869,57.2451,22.2222,3/4
Borodin,Russian,f#c#,1869,93.8469,22,3/4
Borodin,Russian,f#c#g#d#,1882,101.627,29.697,2/2
Borodin,Russian,f#c#,1882,83.4672,0,5/8
Borodin,Russian,f#c#,1882,102.487,14.7404,2/4
Borodin,Russian,f#c#,1882,74.4323,22.9742,2/4
Borodin,Russian,b-e-,1882,123.594,24.0693,3/4
Boyce,English,b-e-,1770,137.58,34.2211,4/4
Boyce,English,b-e-,1770,144.825,2.46914,4/4
Brahms,German,b-,1854,137.812,37.8667,4/4
Brahms,German,f#c#,1854,94.977,48.5213,4/4
Brahms,German,f#c#,1854,84.0391,44.2105,4/4
Brahms,German,b-e-,1892,74.8289,80.8163,2/2
Brahms,German,f#c#g#d#a#,1892,69.1193,100,2/2
Brahms,German,f#c#,1878,140.955,11.1905,2/4
Brahms,German,f#c#g#d#,1878,57.449,0,6/8
Brahms,German,b-,1892,107.697,3.1746,3/8
Brahms,German,b-,1854,134.709,70.1531,6/4
Brahms,German,b-,1854,104.73,94.7985,6/4
Brahms,German,b-,1854,80.9197,20,6/4
Brahms,German,b-,1854,98.6018,20,6/4
Brahms,German,f#c#,1854,94.4868,39.2157,6/4
Brahms,German,b-,1854,102.211,30.1754,2/4
Brahms,German,b-,1854,94.4449,45.8343,2/4
Brahms,German,b-e-,1854,114.881,49.4737,2/4
Brahms,German,b-e-,1878,82.5321,53.3353,4/4
Brahms,German,b-e-,1878,90.4295,44.0741,4/4
Brahms,German,b-e-,1878,76.2387,73.3333,4/4
Brahms,German,b-,1878,101.597,48.6111,3/4
Brahms,German,b-,1878,115.947,78.5714,3/4
Brahms,German,f#c#,1878,92.3608,0,3/4
Brahms,German,b-e-,1878,102.096,68.3333,6/4
Brahms,German,b-e-,1878,106.772,76.4706,2/4
Brahms,German,b-,1878,81.6821,100,2/4
Brahms,German,b-,1878,147.13,9.67815,2/4
Brahms,German,b-,1878,92.6018,48,2/4
Brahms,German,f#c#,1878,65.287,33.3333,3/4
Brahms,German,f#c#,1878,117.364,102.596,3/4
Brahms,German,f#c#,1878,104.117,60,3/4
Brahms,German,b-,1878,108.617,20.6061,2/4
Brahms,German,f#c#,1878,111.051,53.619,2/4
Brahms,German,f#c#,1878,124.942,84.9123,2/4
Brahms,German,f#c#,1888,79.6774,11.7647,3/4
Brahms,German,b-,1888,119.58,13.3333,3/4
Brahms,German,b-,1888,78.4295,49.435,2/4
Brahms,German,b-e-,1852,39.0936,102.5,2/4
Brahms,German,b-,1852,61.449,42.684,2/4
Brahms,German,f#c#,1852,149.601,6.89655,2/4
Brahms,German,b-,1852,94.0391,28.0702,2/4
Brahms,German,b-e-a-d-,1852,86.5293,47.619,2/4
Brahms,German,b-e-a-d-,1852,104.2,39.8095,2/4
Brahms,German,f#c#g#,1852,94.2114,81.2325,2/4
Brahms,German,f#c#g#d#a#e#,1852,92.7305,10.5263,2/4
Brahms,German,b-e-a-d-g-,1852,72.7289,30.5537,2/4
Brahms,German,f#c#g#,1852,170.513,39.3333,2/4
Brahms,German,b-,1852,72.9351,40.7407,2/4
Brahms,German,b-e-a-,1878,73.6837,5.55556,4/4
Brahms,German,f#c#g#d#,1892,108.211,34.9206,2/4
Brahms,German,f#c#g#d#,1892,72.8289,56.351,3/4
Brahms,German,b-e-a-,1892,109.851,35.942,6/8
Brahms,German,b-e-a-d-g-,1892,96.5866,31.5789,3/8
Brahms,German,b-e-a-d-g-,1892,86.4323,50.9804,3/8
Brahms,German,f#c#g#,1892,63.0587,66.993,3/4
Brahms,German,f#c#g#,1892,104.602,19.2982,3/4
Brahms,German,b-e-a-d-g-c-,1892,63.0587,26.0606,3/8
Brahms,German,b-e-a-d-g-c-,1892,117.555,85.7143,3/8
Brahms,German,f#c#,1892,57.8772,91.6667,3/8
Brahms,German,f#,1892,73.6837,45.8333,3/4
Brahms,German,f#c#g#d#,1892,89.8619,68.6667,3/4
Brahms,German,b-e-a-,1880,106.341,28.9855,2/2
Bach,German,f#,1774,94.0391,62.6631,6/8
Brahms,German,f#,1880,67.8741,38.2222,2/2
Brahms,German,f#,1880,104.881,16.6667,2/4
Brahms,German,b-,1880,114.617,51.8903,2/2
Brahms,German,b-,1880,84.5321,52.7778,2/2
Brahms,German,b-,1880,98.0174,89.4678,4/4
Brahms,German,b-e-,1861,70.8289,9.52381,4/4
Brahms,German,b-e-,1861,84.4979,52.5,4/4
Brahms,German,f#c#,1861,68.8289,50.9524,4/4
Brahms,German,f#c#,1861,126.49,0,4/4
Brahms,German,b-e-a-,1861,80.5293,68.0702,9/8
Brahms,German,b-e-a-,1861,47.303,79.1667,9/8
Brahms,German,b-e-a-d-,1861,101.847,40.3922,9/8
Brahms,German,b-e-a-,1861,51.4869,14.4444,3/4
Brahms,German,b-e-,1861,109.555,33.3333,2/4
Brahms,German,b-e-,1861,139.63,0,2/4
Brahms,German,f#,1861,115.555,64.0363,2/4
Brahms,German,f#c#g#,1861,115.597,42.607,3/4
Brahms,German,f#c#g#,1861,130.881,63.5238,3/4
Brahms,German,f#c#g#d#,1861,112.211,37.0015,4/4
Brahms,German,f#c#g#,1861,78.366,7.01754,3/4
Brahms,German,b-,1861,78.629,33.0159,3/4
Brahms,German,f#c#g#,1861,91.3415,26.6667,2/2
Brahms,German,b-e-a-,1865,80.5321,94.8214,3/2
Brahms,German,b-e-a-,1865,108.211,37.7778,3/2
Brahms,German,b-e-a-d-,1865,108.772,57.7778,3/4
Brahms,German,b-e-a-d-,1865,119.245,0,4/8
Brahms,German,b-,1865,66.9085,0,3/4
Brahms,German,b-e-a-,1865,22,97.3333,2/2
Brahms,German,b-e-a-,1865,70.4386,40.8889,2/2
Brahms,German,b-e-a-,1865,72.629,78.2222,2/2
Brahms,German,b-e-a-,1865,93.8317,62.3214,2/2
Brahms,German,f#c#g#,1865,100.602,66.4021,4/4
Brahms,German,f#c#g#,1865,106.211,6.66667,2/4
Brahms,German,b-e-a-,1855,87.5864,56.4103,3/4
Brahms,German,b-e-a-,1855,113.23,30.3333,3/4
Brahms,German,b-e-a-,1855,88.0419,40.8889,6/8
Brahms,German,b-e-a-,1855,58.7871,0,6/8
Brahms,German,f#c#g#d#,1855,108.211,35.2381,4/4
Brahms,German,b-e-a-,1855,81.69,47.451,2/2
Brahms,German,b-e-a-,1855,66.7106,0,2/2
Brahms,German,b-e-,1867,154.402,13.3333,6/8
Brahms,German,b-e-,1867,58.732,52.9915,2/4
Brahms,German,b-,1867,117.851,26.087,4/4
Brahms,German,b-,1867,104.872,135.751,4/4
Brahms,German,b-,1867,110.881,68.6667,3/4
Brahms,German,b-e-,1867,112.382,15.1515,2/4
Brahms,German,b-e-a-d-,1861,102.211,21.9048,4/4
Brahms,German,f#c#g#d#,1861,100.587,27.0175,4/4
Brahms,German,f#c#g#d#,1861,78.4979,26.6677,4/4
Brahms,German,b-e-a-d-,1861,124.881,44,4/4
Brahms,German,b-e-a-d-,1861,97.4565,65.1852,3/4
Brahms,German,b-e-a-d-,1861,92.0391,21.0526,3/4
Brahms,German,b-e-a-,1861,108.872,45.2381,6/8
Brahms,German,b-e-a-,1861,104.516,58.3333,2/4
Brahms,German,b-e-a-,1861,104.954,40,6/8
Brahms,German,b-e-a-d-,1861,61.6837,31.1111,2/4
Brahms,German,b-e-a-d-,1861,70.9288,71.5758,2/4
Brahms,German,b-,1882,88.4323,41.9608,4/4
Brahms,German,f#c#g#d#,1882,93.8469,34.0017,3/4
Brahms,German,b-,1882,106.096,0,3/2
Brahms,German,f#c#g#,1882,76.1075,28.2347,3/2
Brahms,German,f#,1890,99.287,77.5758,9/8
Brahms,German,f#,1890,68.7106,68.0272,9/8
Brahms,German,b-,1890,112.772,59.4929,2/4
Brahms,German,b-e-,1890,103.851,64.2857,3/4
Brahms,German,f#,1890,106.187,33.9394,2/4
Brahms,German,f#,1890,54,42.4242,2/4
Brahms,German,f#c#,1891,108.772,48.3447,6/8
Brahms,German,f#c#,1891,86.1075,46.1538,6/8
Brahms,German,f#c#g#d#a#,1891,87.9756,10.8772,3/4
Brahms,German,f#c#,1891,103.457,19.0476,4/4
Brahms,German,f#c#,1891,84.9272,30.2222,2/4
Brahms,German,f#c#,1879,80.2387,69.9991,2/2
Brahms,German,b-,1879,59.3191,28.5714,4/4
Brahms,German,b-e-,1879,66.7106,4.7619,4/4
Brahms,German,b-e-,1879,71.1919,23.8113,4/4
Brahms,German,b-e-a-,1892,91.3717,33.3333,2/4
Brahms,German,b-e-a-d-,1892,130.07,30.9259,2/4
Brahms,German,b-,1892,81.6774,39.2157,6/4
Brahms,German,f#c#,1892,87.2842,21.0526,2/2
Brahms,German,f#c#,1857,93.5971,32.7891,2/2
Brahms,German,f#c#,1857,104.73,30.8052,2/2
Brahms,German,b-,1857,72.8289,9.52381,3/4
Brahms,German,b-e-,1857,88.8423,20.3922,3/4
Brahms,German,b-e-,1857,63.1193,128.611,2/4
Brahms,German,b-e-,1857,65.101,15.3846,2/4
Brahms,German,b-e-,1857,67.101,67.6923,2/4
Brahms,German,f#,1857,67.101,45.0216,3/4
Brahms,German,b-e-,1857,98.4295,42.5926,3/4
Brahms,German,f#c#,1857,64.2387,36.3636,3/4
Brahms,German,f#c#,1857,80.5668,53.7037,3/4
Brahms,German,f#c#,1857,99.5971,100,2/4
Bach,German,f#c#,1774,97.107,30.3704,2/4
Brahms,German,f#c#,1857,102.127,36,2/4
Brahms,German,f#c#g#,1858,84.0391,8.88889,2/2
Brahms,German,b-,1858,92.5599,28.2353,3/4
Brahms,German,f#c#,1858,63.0879,55.7576,6/4
Brahms,German,f#c#g#,1858,132.814,22.9337,2/4
Brahms,German,f#c#g#,1858,132.549,38.0952,2/4
Brahms,German,b-e-,1858,81.8051,11.7647,3/4
Brahms,German,b-e-,1858,69.8741,58.2222,3/4
Brahms,German,b-e-,1858,80.2387,33.3333,3/4
Brahms,German,b-,1858,119.372,60.6494,2/4
Brahms,German,b-,1858,83.5112,9.82456,3/4
Brahms,German,b-,1858,89.6271,36.6667,3/4
Brahms,German,b-e-,1858,44.9937,22.2222,2/4
Brahms,German,f#,1864,77.5098,46.2338,3/4
Brahms,German,f#,1864,60.4386,40,3/4
Brahms,German,b-e-,1864,116.716,17.3593,2/4
Brahms,German,f#,1864,76.3876,35.8974,3/4
Brahms,German,f#,1864,97.7319,14.0351,4/4
Brahms,German,f#,1864,102.096,45.614,9/8
Brahms,German,f#,1864,103.627,33.3333,9/8
Brahms,German,f#,1862,110.872,68.2874,4/4
Brahms,German,f#,1862,107.487,61.9048,4/4
Brahms,German,f#c#g#,1862,125.706,0,3/4
Brahms,German,f#,1862,119.207,33.1182,4/4
Brahms,German,f#,1862,73.3526,19.6078,4/4
Brahms,German,b-,1886,70.074,129.861,3/4
Brahms,German,b-,1886,84.9197,22.963,3/4
Brahms,German,f#c#g#d#a#e#,1886,72.7106,50.7925,2/4
Brahms,German,b-e-a-d-,1886,62,24.2491,2/4
Brahms,German,b-e-a-d-,1886,49.8485,0,6/8
Brahms,German,b-,1886,43.8354,22.2222,6/8
Brahms,German,b-,1886,95.3415,33.3333,2/2
Brahms,German,b-e-a-d-,1894,74.8289,23.3333,3/4
Brahms,German,b-e-a-d-,1894,100.602,56.8604,2/4
Brahms,German,b-e-a-d-,1894,74.4386,40.4444,3/4
Brahms,German,b-,1894,101.263,23.7778,2/2
Brahms,German,b-e-a-,1894,86.1075,67.6825,4/4
Brahms,German,b-e-a-,1894,90.0419,50.8333,4/4
Brahms,German,b-e-a-d-g-c-,1894,67.0587,38.9744,3/4
Brahms,German,f#c#g#d#a#,1894,90.0964,59.7619,3/4
Brahms,German,b-e-a-,1894,71.0587,64.381,6/8
Brahms,German,b-e-a-d-,1853,85.3526,70.068,3/4
Brahms,German,b-e-a-d-,1853,84.5293,47.619,3/4
Brahms,German,b-e-a-d-,1853,63.101,7.69231,2/4
Brahms,German,b-e-a-d-,1853,65.0587,44.8352,2/4
Brahms,German,b-e-a-d-g-,1853,100.117,39.3333,3/4
Brahms,German,b-e-a-d-,1853,88.7017,63.6024,3/4
Brahms,German,b-e-a-d-g-,1853,55.9092,66.6667,3/4
Brahms,German,b-e-a-d-,1853,102.211,68.5034,6/8
Brahms,German,b-e-a-d-g-,1853,79.3415,16.5714,6/8
Brahms,German,f#,1878,115.762,69.5119,6/4
Brahms,German,f#,1878,106.017,40.9524,6/4
Brahms,German,b-e-a-,1878,90.4295,45.3968,2/4
Brahms,German,b-e-a-,1878,94.9073,98.1481,2/4
Brahms,German,b-e-,1878,124.881,44.472,4/4
Brahms,German,b-e-,1878,105.457,52.8345,4/4
Brahms,German,f#c#g#,1886,75.8428,32,3/4
Bach,German,f#c#,1720,67.9557,26.1905,3/4
Brahms,German,f#c#g#,1886,84.4979,46.25,3/4
Brahms,German,f#c#g#,1886,65.3191,110.139,3/4
Brahms,German,f#c#g#,1886,90.0419,44.2752,3/4
Brahms,German,b-,1886,131.216,47.3143,2/4
Brahms,German,b-,1886,115.697,23.4783,3/4
Brahms,German,b-,1886,122.087,12.5,3/4
Brahms,German,f#c#g#,1886,72.9225,46.25,2/2
Brahms,German,f#c#g#,1886,86.4449,38.0952,4/4
Brahms,German,b-,1886,95.6271,97.7831,2/2
Brahms,German,b-,1886,117.23,61.5873,2/2
Bach,German,f#c#,1720,82.0419,14.8148,2/2
Brahms,German,f#c#,1886,126.2,52.2222,3/8
Brahms,German,f#c#g#,1886,123.24,36.3636,2/4
Brahms,German,b-,1886,92.5599,62.8571,6/8
Brahms,German,b-,1886,59.3526,0,6/8
Brahms,German,b-,1886,124.49,37.2727,6/8
Brahms,German,b-e-a-,1855,74.5977,40.4444,6/8
Brahms,German,b-e-a-,1855,123.372,49.3723,6/8
Brahms,German,b-e-a-,1855,83.4838,0,6/8
Brahms,German,b-e-a-,1855,67.0587,65.3333,6/8
Brahms,German,b-e-a-,1855,70.7106,88.3333,6/8
Bach,German,b-,1720,60,30.7692,4/4
Brahms,German,b-e-a-,1855,86.5293,70.8333,6/8
Brahms,German,b-e-a-,1855,60.446,34.4444,6/8
Brahms,German,b-e-a-,1855,84.1648,41.5686,6/8
Brahms,German,b-e-a-,1855,46.3904,10,6/8
Brahms,German,f#c#g#d#,1855,106.872,66.2372,3/4
Brahms,German,f#c#g#d#,1855,107.432,56.4803,3/4
Brahms,German,f#c#g#d#,1855,120.382,58.4286,3/4
Brahms,German,f#c#g#d#,1855,91.8317,12.9271,3/4
Brahms,German,b-e-a-d-,1855,105.697,18.8095,2/4
Brahms,German,b-e-a-d-,1855,117.096,102.5,2/4
Bach,German,b-,1720,75.9557,33.1303,3/4
Brahms,German,b-e-a-d-,1855,108.602,17.3333,2/4
Brahms,German,b-e-a-d-,1855,92.0174,18.4127,2/4
Brahms,German,f#c#g#d#a#,1855,89.092,30.3704,6/8
Brahms,German,b-e-a-,1855,23.7744,66.6667,4/4
Bach,German,b-,1774,98.2114,50.776,2/4
Bach,German,b-,1720,84.2387,33.3333,3/4
Brahms,German,f#c#,1877,89.6821,43.75,3/4
Brahms,German,f#c#,1877,74.8289,28.8889,3/4
Brahms,German,f#c#,1877,81.69,50.1961,3/4
Brahms,German,f#c#,1877,99.3867,83.8211,3/4
Brahms,German,f#c#,1877,81.6837,50.3704,3/4
Brahms,German,f#c#,1877,90.5169,14.0351,3/4
Brahms,German,f#c#,1877,129.525,31.4633,3/4
Brahms,German,f#c#g#d#a#,1877,100.096,34.619,4/4
Brahms,German,f#c#g#d#a#,1877,101.263,46.4286,4/4
Brahms,German,f#c#g#d#a#,1877,87.4838,27.8788,12/8
Bach,German,b-,1720,84.1075,41.1765,3/4
Brahms,German,f#c#g#d#a#,1877,78.0419,41.6667,12/8
Brahms,German,f#,1877,101.72,27.2734,3/4
Brahms,German,f#,1877,158.724,0,2/4
Brahms,German,f#,1877,88.7305,54.3358,2/4
Brahms,German,f#,1877,82.3904,13.3333,3/8
Brahms,German,f#c#,1877,101.362,10.5263,2/2
Brahms,German,f#c#,1877,86.0964,13.3333,2/2
Brahms,German,f#c#,1877,89.7202,12.6984,2/2
Brahms,German,f#c#,1877,62.732,88.1319,2/2
Brahms,German,b-,1883,90.0391,50.9206,6/4
Bach,German,b-,1720,65.4869,9.52381,12/8
Brahms,German,b-,1883,82.5321,25.2632,6/4
Brahms,German,f#c#g#,1883,95.8317,34.6032,9/4
Brahms,German,f#c#g#,1883,60.732,10,9/4
Brahms,German,b-e-a-,1883,86.5293,110.449,3/8
Brahms,German,b-e-a-d-,1883,50,0,3/8
Brahms,German,b-e-a-d-,1883,76.456,38.0952,3/8
Brahms,German,b-e-a-d-,1883,115.372,22.2222,2/2
Bach,German,f#c#g#d#,1720,138.49,12.3457,3/4
Brahms,German,b-e-a-d-,1883,57.0587,89.0909,2/2
Brahms,German,b-e-a-d-,1883,31.5098,41.6657,2/2
Brahms,German,b-e-a-d-,1883,86.4078,21.0522,2/2
Brahms,German,b-e-a-d-,1883,56.3038,61.0256,2/2
Brahms,German,f#,1884,107.929,97.7778,2/2
Brahms,German,f#,1884,92.6018,63.6905,2/2
Brahms,German,f#,1884,72.7106,62.0513,2/2
Brahms,German,f#,1884,59.2451,57.0019,2/2
Brahms,German,f#,1884,68.9288,37.5758,2/2
Brahms,German,f#,1884,50,100,2/2
Bach,German,f#c#g#d#,1720,66.3038,43.8095,6/4
Brahms,German,f#,1884,61.449,44.9987,2/2
Brahms,German,f#,1884,103.487,54.5355,2/2
Brahms,German,f#c#g#d#,1884,104.517,62.1429,6/8
Brahms,German,f#c#g#d#,1884,56,41.0256,6/8
Brahms,German,f#c#g#d#,1884,92.0391,14.0351,6/8
Brahms,German,f#,1884,38.9575,0,3/4
Bach,German,f#c#g#d#,1720,75.6837,28.3333,2/2
Brahms,German,f#,1884,84.2953,0,3/4
Brahms,German,f#,1884,48.6034,66,3/4
Brahms,German,f#,1884,95.3415,24.5614,3/2
Brahms,German,f#c#g#d#,1884,74.5321,24.4444,3/2
Brahms,German,f#c#g#d#,1884,55.4869,60.7407,3/2
Brahms,German,f#,1884,69.101,26.6667,3/4
Brahms,German,f#c#,1891,71.0587,65.5556,4/4
Brahms,German,f#c#g#,1891,89.6271,20,3/4
Bach,German,f#c#g#d#,1720,72.9288,15.8333,2/2
Brahms,German,f#c#g#d#a#,1853,50.3904,33.3333,2/2
Brahms,German,f#c#g#d#a#,1853,88.4323,36.8254,2/2
Brahms,German,f#c#,1853,45.8772,12.1212,3/4
Brahms,German,f#c#g#d#a#,1853,57.4838,72.6667,3/4
Brahms,German,f#c#g#d#a#,1853,119.23,47.2089,4/4
Brahms,German,f#c#g#d#a#,1853,111.096,41.1594,4/4
Brahms,German,f#c#,1853,122.1,51.3131,3/4
Bach,German,f#c#g#d#,1720,52,30.303,3/4
Brahms,German,f#c#,1853,101.051,26.9841,3/4
Brahms,German,b-e-a-,1880,118.1,16.9231,6/8
Bach,German,f#c#g#d#,1720,52.4902,33.3333,2/2
Brahms,German,b-e-a-,1886,61.4869,71.431,3/4
Brahms,German,b-e-a-,1886,92.2114,113.778,3/4
Brahms,German,b-e-a-,1886,89.5972,65.213,3/4
Brahms,German,b-e-a-,1886,112.211,19.0476,2/2
Brahms,German,b-e-a-,1886,89.8469,33.3333,6/8
Brahms,German,b-e-a-,1886,57.8772,30.6878,6/8
Brahms,German,b-e-a-,1885,92.6168,40,2/4
Brahms,German,b-e-,1885,100.096,90.4762,9/8
Bach,German,f#c#g#d#,1720,85.4838,15.6863,6/8
Brahms,German,b-e-a-,1885,78.0543,0,3/4
Brahms,German,b-e-a-,1885,55.9092,37.7778,3/4
Brahms,German,b-e-a-d-g-c-f-,1885,68.1075,48.7179,3/4
Brahms,German,b-e-a-d-g-c-,1885,66.629,66.6667,6/8
Brahms,German,b-e-a-d-g-c-,1885,116.517,26.087,6/8
Brahms,German,b-e-a-,1885,102.842,0,6/8
Brahms,German,b-e-a-,1885,83.6774,54.2222,6/8
Brahms,German,b-e-,1873,127.71,38.9683,2/4
Brahms,German,b-e-a-,1861,106.127,45.614,2/4
Brahms,German,f#c#g#d#a#,1865,75.4838,12.5,3/4
Bach,German,b-e-,1781,95.3415,62.6331,2/2
Bach,German,b-e-a-,1708,78.0419,67.1429,3/4
Brahms,German,f#c#g#d#,1865,61.8428,68.8889,3/4
Brahms,German,f#c#g#d#a#,1865,104.117,50,3/4
Brahms,German,f#,1865,124.842,48.8445,3/4
Brahms,German,f#c#g#d#,1865,96.5599,73.4392,3/4
Brahms,German,b-e-,1865,104.452,68.8889,3/4
Brahms,German,b-,1865,68.9225,60.6061,3/4
Brahms,German,f#,1865,94.4295,14.8148,3/4
Brahms,German,f#c#,1865,122.419,47.4747,3/4
Brahms,German,f#c#g#d#,1865,68.5977,56.4103,3/4
Brahms,German,f#c#g#d#a#,1865,92.9963,24.2424,3/4
Brahms,German,b-e-a-d-,1865,100.832,49.8413,3/4
Brahms,German,f#c#g#d#,1865,85.8526,40.6667,3/4
Britten,English,f#c#g#,1944,163.621,70.3704,2/2
Britten,English,f#c#g#,1944,112.954,55.1329,2/2
Britten,English,b-e-a-,1944,141.995,37.037,2/2
Britten,English,b-e-a-d-g-c-,1944,86.9963,61.0526,2/2
Britten,English,b-e-a-,1944,155.995,29.1023,2/2
Britten,English,f#,1932,132.1,38.2416,4/4
Britten,English,b-,1933,70.9881,4.44444,2/2
Britten,English,b-,1933,82.4979,58.6667,2/2
Britten,English,b-,1933,113.627,0,6/8
