Composer,Title,Attribution Level,Genre,nPVI_Entire,Nine_Eight,pitch_correlation,pitch_entropy,parallel_motion,similar_motion,oblique_motion,FILENAME
Bach_Johann Sebastian,chor181.krn,NA,chorale,95.8333,0,0.346859624733129,4.97085,0.424657534246575,25.82,48.9,chor181.krn,4.854,5.825,2.427,3.398,0.485,5.34,5.34,4.369,0.971,0.971,3.883,2.913,4.854,0.971,0.971,1.456,4.369,0.971,4.369,0.485,2.913,1.456,0.485,4.369,5.34,3.883,0.485,0.485,4.369,3.883,6.796,0.971,0.971,3.398,0.971
Bach_Johann Sebastian,chor182.krn,NA,chorale,92.2374,0,0.554299030003142,5.2178,0.311688311688312,24.68,44.73,chor182.krn,4.147,5.069,1.382,0.922,0.461,5.991,5.991,0.461,4.608,0.922,0.461,5.991,2.304,6.452,0.461,0.461,0.922,6.452,1.382,5.991,0.461,0.461,3.687,0.922,6.452,2.765,2.765,0.461,0.461,0.922,5.53,0.922,2.304,2.765,1.382,0.922,5.069,0.922
Bach_Johann Sebastian,chor183.krn,NA,chorale,107.418,1,0.646040765167968,4.01998,0.2625,24.08,50.79,chor183.krn,4.327,5.288,0.962,1.442,1.442,0.481,5.288,4.808,1.923,3.365,4.327,0.481,0.962,0.962,5.288,0.481,4.327,0.962,1.442,6.731,4.327,0.481,2.885,1.923,1.442,5.288,3.365,2.885,0.481,0.481,1.442,0.481,2.404,1.442,4.327,5.769,0.481,1.442,3.365
Bach_Johann Sebastian,chor184.krn,NA,chorale,107.837,1,0.84667312127612,5.07201,0.405405405405405,26.56,46.34,chor184.krn,2.358,4.717,0.472,0.943,0.472,8.019,6.132,4.245,2.83,0.472,1.887,0.943,4.245,2.358,3.774,0.472,1.415,0.943,0.943,4.245,6.132,2.358,1.415,0.472,5.66,2.358,5.189,0.472,0.472,0.472,0.943,4.717,0.472,2.358,5.189,0.472,1.887,0.943,1.415,3.302,1.415
Bach_Johann Sebastian,chor185.krn,NA,chorale,103.03,0,0.874805844988267,4.98469,0.129032258064516,18.03,57.14,chor185.krn,1.25,3.75,0.625,1.25,0.625,0.625,6.25,2.5,3.125,3.125,1.25,1.875,1.875,2.5,5,3.125,3.125,0.625,0.625,0.625,5.625,4.375,3.75,0.625,1.875,0.625,1.875,4.375,2.5,4.375,0.625,1.875,5,1.25,3.125,4.375,1.25,1.25,1.875,3.75,1.875
Bach_Johann Sebastian,chor186.krn,NA,chorale,96.7179,2,0.869203254765577,4.76396,0.181818181818182,22.73,56.68,chor186.krn,3.791,2.37,0.474,2.844,0.948,5.687,5.687,2.37,1.896,0.474,1.422,0.948,5.213,3.791,3.318,0.948,0.948,0.948,4.739,2.844,4.739,0.948,1.896,0.474,1.896,5.213,3.318,4.265,0.948,6.161,0.948,2.37,3.791,0.474,2.37,1.422,4.265,2.844
Bach_Johann Sebastian,chor187.krn,NA,chorale,137.829,1,0.634140769647584,4.65283,0.145454545454545,18.05,53.01,chor187.krn,6.623,1.987,1.325,3.311,3.974,3.311,1.325,3.311,0.662,0.662,0.662,0.662,0.662,7.947,0.662,3.311,2.649,3.974,3.974,5.96,0.662,1.325,0.662,0.662,3.974,1.987,6.623,0.662,1.325,1.325,5.96,3.311,3.311,1.987,0.662,1.325,1.325,3.974,1.987
Bach_Johann Sebastian,chor188.krn,NA,chorale,119.498,0,0.499761037533234,4.95876,0.19672131147541,19.38,55.71,chor188.krn,7.453,4.348,1.242,1.242,0.621,6.832,3.727,0.621,1.863,0.621,2.484,0.621,3.106,1.863,4.348,0.621,0.621,3.727,1.242,5.59,0.621,4.969,1.863,3.727,8.696,4.969,0.621,0.621,0.621,4.969,3.106,4.969,2.484,4.348,0.621
Bach_Johann Sebastian,chor189.krn,NA,chorale,97.6,0,0.138452407412812,4.74502,0.11864406779661,13.48,62.41,chor189.krn,8.125,3.125,0.625,0.625,1.25,5,5.625,4.375,3.125,1.875,5,5,3.125,0.625,0.625,2.5,0.625,5,1.875,0.625,1.25,4.375,5,5.625,0.625,1.875,1.25,6.25,1.25,3.125,1.875,0.625,5.625,2.5
Bach_Johann Sebastian,chor190.krn,NA,chorale,48.2409,1,0.733244728951478,3.84822,0.3,16.98,61.27,chor190.krn,2.463,4.433,0.493,0.493,5.911,4.926,2.463,4.926,0.985,6.404,3.941,5.419,0.985,0.493,0.493,5.419,2.463,5.419,0.493,1.478,5.419,5.419,3.448,4.926,0.493,3.941,5.911,0.985,0.493,3.941,4.926
Bach_Johann Sebastian,chor191.krn,NA,chorale,88.6793,0,0.840799721348209,4.79816,0.214285714285714,28.52,45.7,chor191.krn,4.545,3.409,1.705,0.568,1.705,3.977,3.409,1.705,4.545,0.568,0.568,1.705,1.705,5.114,0.568,3.409,0.568,2.273,1.136,1.136,4.545,1.705,3.409,1.136,2.273,2.273,0.568,2.273,5.114,5.114,1.705,0.568,1.705,5.682,0.568,1.136,3.977,1.136,1.136,1.705,2.273,5.682
Bach_Johann Sebastian,chor192.krn,NA,chorale,84.8488,0,0.191090242220232,4.91665,0.0612244897959184,22.39,48.26,chor192.krn,4.605,4.605,3.289,0.658,2.632,0.658,4.605,2.632,3.947,3.289,0.658,3.289,1.974,3.947,3.289,1.974,1.974,1.316,0.658,1.316,3.947,0.658,3.289,0.658,5.921,1.316,0.658,5.263,7.237,1.974,0.658,1.316,0.658,1.974,0.658,1.974,3.947,3.289,2.632,0.658
Bach_Johann Sebastian,chor193.krn,NA,chorale,103.968,0,0.535434747131973,4.80941,0.259259259259259,21.01,47.48,chor193.krn,4.878,2.439,0.813,1.626,2.439,0.813,6.504,6.504,2.439,1.626,0.813,6.504,3.252,3.252,0.813,0.813,7.317,1.626,4.878,0.813,4.065,1.626,7.317,4.878,4.065,0.813,4.878,0.813,1.626,3.252,2.439,4.065
Bach_Johann Sebastian,chor194.krn,NA,chorale,96.3637,0,0.191896028547919,4.8029,0.339285714285714,23.13,42.52,chor194.krn,5.143,3.429,0.571,1.714,1.143,1.143,4,4,1.714,4.571,1.143,0.571,3.429,4.571,3.429,1.143,1.143,2.286,0.571,1.143,4,1.143,4,0.571,0.571,4,0.571,1.143,3.429,5.714,2.857,1.714,1.143,2.286,3.429,1.143,1.143,3.429,0.571,1.143,2.857,2.286,4
Bach_Johann Sebastian,chor195.krn,NA,chorale,96.5432,0,0.649385508300649,5.08277,0.301204819277108,26.35,46.55,chor195.krn,5.15,3.863,1.288,2.146,1.288,6.438,6.009,0.858,3.433,2.146,0.429,0.429,6.867,2.575,3.863,0.858,0.429,0.429,5.15,0.429,4.721,0.429,3.004,0.429,2.146,5.15,5.579,3.863,0.429,0.429,0.429,0.858,0.429,3.004,3.863,5.15,0.858,2.146,3.004
Bach_Johann Sebastian,chor196.krn,NA,chorale,108.632,0,0.527991203101219,5.06963,0.247191011235955,16.02,57.21,chor196.krn,4.527,6.584,0.823,0.823,1.235,0.412,5.35,5.761,0.412,4.527,0.412,1.235,0.412,0.823,4.527,2.058,3.704,1.646,0.823,0.412,5.761,1.235,4.527,0.412,0.412,2.058,0.823,0.412,6.173,8.23,2.881,1.235,4.115,0.412,2.058,6.584,0.412,0.412,0.823,1.646,2.881
Bach_Johann Sebastian,chor197.krn,NA,chorale,100.241,3,0.920994834006389,6.15043,0.308035714285714,18.89,58.67,chor197.krn,3.979,4.152,0.346,0.692,1.557,0.173,5.017,4.325,0.519,5.19,0.173,0.519,0.173,0.519,5.19,1.557,5.882,0.865,0.692,1.211,1.557,0.173,5.363,1.903,6.055,0.692,0.519,1.557,0.519,1.903,6.747,4.498,3.114,0.173,0.173,0.173,0.346,0.692,4.325,0.346,2.941,3.806,0.173,1.211,0.173,0.692,3.979,3.46
Bach_Johann Sebastian,chor198.krn,NA,chorale,105.309,1,0.882174683715692,5.68857,0.361344537815126,19.87,55.72,chor198.krn,5.975,5.031,0.314,0.314,0.629,1.572,5.031,4.403,3.774,0.314,0.629,0.629,0.314,4.403,3.145,6.604,0.943,0.314,1.572,0.314,5.66,0.943,4.717,0.314,1.258,0.629,0.943,6.289,2.83,5.346,0.314,0.314,0.629,0.314,5.66,0.629,4.403,5.66,1.258,0.943,3.774,0.943
Bach_Johann Sebastian,chor199.krn,NA,chorale,134.75,1,0.71481332300999,5.59868,0.267326732673267,21.3,57.17,chor199.krn,2.11,3.797,0.422,1.688,0.422,0.844,7.173,5.485,0.422,4.219,2.532,0.422,0.422,5.485,0.844,3.797,1.266,1.688,0.422,2.11,5.485,2.11,4.219,0.422,0.422,2.954,0.844,1.688,5.485,1.688,2.954,0.844,0.422,0.844,5.063,0.422,3.376,5.485,0.422,0.844,0.844,1.266,3.797,2.532
Bach_Johann Sebastian,chor200.krn,NA,chorale,96.5544,0,0.6880229676628,5.27924,0.28,20.25,57.83,chor200.krn,3.817,4.962,1.908,1.145,4.962,4.198,2.672,4.198,1.145,0.763,0.763,1.145,4.58,1.145,3.817,0.382,0.763,0.763,4.58,3.817,5.725,1.145,3.435,0.382,1.145,5.344,4.58,3.053,0.763,0.382,4.962,0.763,3.435,3.435,0.382,0.382,1.145,5.725,2.29
Bach_Johann Sebastian,chor201.krn,NA,chorale,103.212,1,0.40451002444247,5.58361,0.203125,21.22,55.23,chor201.krn,5.07,3.662,0.845,0.563,0.845,0.282,5.634,3.944,1.972,3.662,2.817,0.282,0.563,0.563,4.507,1.972,4.789,0.282,1.127,0.563,0.282,1.127,5.352,1.408,4.225,2.254,0.563,0.845,4.789,3.099,5.915,0.282,0.563,0.563,0.845,4.507,2.254,4.507,4.789,0.845,0.563,1.972,3.38,1.127
Bach_Johann Sebastian,chor202.krn,NA,chorale,97.3019,1,0.48548209743696,5.98099,0.183544303797468,15.8,62.68,chor202.krn,5.141,5.141,1.028,1.285,0.257,4.884,4.627,2.828,4.113,1.028,1.799,0.514,1.285,0.514,5.398,1.799,4.37,0.257,0.257,0.514,0.257,1.542,5.141,1.285,3.599,0.514,0.257,2.571,1.799,4.37,5.656,3.856,1.285,0.514,3.856,1.542,3.599,4.627,0.257,1.799,3.856,0.771
Bach_Johann Sebastian,chor203.krn,NA,chorale,62.0382,0,0.574869145346195,5.45422,0.195876288659794,14.04,60.75,chor203.krn,4.184,5.439,0.418,0.418,0.837,0.418,5.858,5.021,2.929,5.858,0.418,2.092,0.418,0.837,5.021,0.837,3.766,0.418,2.092,3.347,0.418,5.021,0.418,2.51,1.255,0.418,5.439,9.623,3.766,0.837,5.021,1.255,2.092,5.021,0.418,3.347,2.51
Bach_Johann Sebastian,chor204.krn,NA,chorale,71.4286,0,0.69644055398414,4.64318,0.558139534883721,32.31,40.61,chor204.krn,3.571,5,0.714,1.429,1.429,5.714,4.286,5.714,1.429,1.429,5.714,2.857,2.857,2.143,1.429,0.714,0.714,5,0.714,5,4.286,0.714,0.714,5.714,7.857,2.143,1.429,0.714,3.571,0.714,5.714,0.714,0.714,1.429,1.429,4.286
Bach_Johann Sebastian,chor205.krn,NA,chorale,109.969,0,0.92376854518393,2.86335,0.221938775510204,20.55,59.8,chor205.krn,2.372,5.83,0.296,0.791,1.285,1.087,3.953,6.423,2.668,3.854,0.889,1.482,1.68,0.198,0.791,5.237,1.68,4.348,0.494,0.692,0.198,0.198,1.087,5.237,1.581,4.545,0.395,0.198,1.68,0.692,1.383,4.644,3.458,3.755,0.395,0.395,1.186,0.494,0.988,4.051,4.249,3.458,3.656,0.494,0.494,0.692,3.063,1.285
Bach_Johann Sebastian,chor206.krn,NA,chorale,96.4656,0,0.673565340153815,3.91638,0.208333333333333,20.09,53.42,chor206.krn,2.49,4.149,0.415,0.415,0.83,6.224,4.979,2.49,5.394,0.415,1.245,0.415,0.83,6.639,1.245,2.49,1.245,0.415,0.415,5.394,3.32,3.32,0.83,2.49,0.83,0.415,5.809,6.639,2.075,0.83,5.394,0.83,2.905,3.734,0.83,0.415,0.83,0.83,4.979,4.564
Bach_Johann Sebastian,chor207.krn,NA,chorale,103.873,2,0.802285617223106,5.34546,0.236111111111111,16.57,66.86,chor207.krn,6.486,5.946,0.541,0.541,2.162,5.405,5.946,2.162,4.324,0.541,0.541,0.541,4.324,2.703,5.405,0.541,0.541,0.541,3.784,1.622,4.865,1.081,3.243,1.622,3.784,5.405,4.324,0.541,0.541,0.541,3.784,1.081,2.162,4.324,0.541,1.081,2.162,2.162,2.162
Bach_Johann Sebastian,chor208.krn,NA,chorale,97.237,1,0.33327830769263,4.00108,0.357142857142857,22.27,50.24,chor208.krn,4.622,4.202,1.681,0.84,1.261,1.681,7.563,5.462,1.261,3.782,0.42,1.261,0.84,5.882,4.202,2.521,0.84,0.84,0.42,2.101,1.261,5.042,0.42,2.941,0.42,2.101,3.782,7.563,2.941,0.42,0.42,0.84,4.202,2.521,6.723,0.42,0.84,1.261,3.361,0.84
Bach_Johann Sebastian,chor209.krn,NA,chorale,101.482,0,0.210633779908336,5.41423,0.226666666666667,21.07,53.6,chor209.krn,5.687,4.265,0.948,1.896,2.37,1.422,4.739,4.265,3.791,4.265,0.948,0.948,0.948,1.422,4.265,1.422,2.37,0.474,1.422,1.422,1.422,4.739,0.948,3.791,0.948,0.948,3.318,0.474,5.687,4.265,3.318,0.474,0.474,2.37,3.791,1.422,2.37,5.213,0.474,1.896,1.896,0.474
Bach_Johann Sebastian,chor210.krn,NA,chorale,81.5527,1,0.795113440137747,5.30191,0.348837209302326,23.04,57.11,chor210.krn,2.765,4.608,0.922,0.922,0.922,5.991,6.452,2.765,5.991,2.765,0.461,0.461,6.452,1.382,2.304,0.461,0.461,2.304,2.765,2.304,2.765,0.461,0.461,1.382,1.382,5.53,7.373,2.765,1.843,0.461,0.922,3.687,0.461,2.765,5.53,0.461,0.922,1.382,3.687,2.304
Bach_Johann Sebastian,chor211.krn,NA,chorale,89.4215,0,0.643612819370047,5.30418,0.207547169811321,17.46,56.94,chor211.krn,2.206,3.309,0.735,0.735,0.735,1.471,5.147,5.147,4.779,2.206,1.103,1.838,0.735,0.735,5.882,2.574,3.309,0.735,0.368,6.618,1.838,3.676,0.735,1.471,0.735,0.368,5.882,4.779,3.676,0.368,0.368,0.368,0.368,4.044,1.471,5.515,4.779,0.368,0.735,0.368,1.103,4.779,1.838
Bach_Johann Sebastian,chor212.krn,NA,chorale,94.2281,0,0.314494828543298,5.28393,0.229885057471264,21.13,54.69,chor212.krn,2.165,4.762,0.433,0.866,2.597,0.433,5.628,5.628,3.463,3.463,0.866,3.03,0.433,0.433,5.628,2.165,1.732,0.866,0.433,0.433,0.433,5.195,1.299,4.329,3.463,6.494,7.359,3.463,1.299,2.597,2.597,0.433,3.463,5.195,0.433,1.299,4.329,0.866
Bach_Johann Sebastian,chor213.krn,NA,chorale,115.556,0,0.855074546671114,3.75183,0.34375,24.92,49.52,chor213.krn,2.857,6.286,0.571,1.714,1.714,4.571,6.286,1.714,6.286,0.571,0.571,5.143,2.286,4,1.143,1.143,0.571,1.143,2.857,1.143,4.571,0.571,2.286,0.571,3.429,6.286,5.143,1.143,1.143,1.143,4,4,6.286,2.286,0.571,2.286,1.714
Bach_Johann Sebastian,chor214.krn,NA,chorale,92.2264,0,0.8591649111478,5.82674,0.333333333333333,22.82,54,chor214.krn,1.584,3.62,0.452,1.357,0.452,6.335,3.846,0.452,5.204,0.226,0.905,1.131,0.452,5.882,2.036,4.299,1.131,0.452,0.905,1.584,1.131,5.882,2.036,3.846,0.452,0.452,2.262,0.226,0.226,6.335,4.072,3.394,0.905,0.452,0.226,0.226,6.561,0.905,2.489,3.846,0.226,2.036,0.226,1.357,4.977,2.941
Bach_Johann Sebastian,chor215.krn,NA,chorale,90.8205,0,0.642729865375311,5.69182,0.364161849710983,22.14,50.82,chor215.krn,3.602,4.237,0.212,1.059,1.059,0.424,6.144,4.661,0.636,4.449,0.424,0.424,0.636,5.508,4.025,5.72,0.212,0.424,0.212,0.847,0.212,4.873,0.636,6.356,2.754,1.059,5.085,3.178,4.873,1.483,0.424,0.424,6.144,3.178,4.237,1.695,1.059,4.449,2.966
Bach_Johann Sebastian,chor216.krn,NA,chorale,69.3122,0,-0.00786138789915496,5.52803,0.306122448979592,24.79,52.54,chor216.krn,2.811,4.418,0.402,1.205,1.606,6.426,5.221,5.221,3.614,1.606,1.606,0.402,0.803,4.819,0.803,2.811,0.402,3.213,5.622,3.213,1.205,0.803,3.213,8.835,4.016,1.205,0.402,2.811,0.803,5.622,6.426,0.803,1.606,4.819,1.205
Bach_Johann Sebastian,chor217.krn,NA,chorale,66.6669,0,0.505928898819228,4.61787,0.325,29.41,39.37,chor217.krn,2.878,5.036,1.439,2.158,2.158,0.719,5.036,5.036,5.036,5.036,1.439,2.158,4.317,2.158,2.878,1.439,1.439,0.719,1.439,0.719,7.194,2.878,1.439,3.597,2.878,7.914,2.878,0.719,0.719,0.719,2.158,1.439,2.878,6.475,1.439,1.439
Bach_Johann Sebastian,chor218.krn,NA,chorale,93.7043,0,0.508022688263031,3.75419,0.27,21.04,56.67,chor218.krn,4.151,1.887,2.264,0.755,1.132,6.038,3.396,0.755,5.283,0.377,1.132,0.755,1.132,7.925,2.642,4.906,1.887,0.377,0.755,0.755,6.792,1.132,3.396,0.377,3.396,0.377,0.755,4.528,6.038,3.019,0.755,0.377,0.755,4.906,0.377,0.755,4.151,1.509,0.377,3.396,4.528
Bach_Johann Sebastian,chor219.krn,NA,chorale,81.641,0,0.8937691940779,5.15564,0.263157894736842,26.93,49.6,chor219.krn,1.478,2.956,0.985,1.97,1.478,5.419,4.433,0.493,3.941,1.478,1.97,1.97,5.419,3.448,3.941,1.97,0.493,1.478,1.97,5.419,3.448,0.985,2.463,0.493,1.478,4.433,0.985,3.448,1.97,0.985,0.985,1.97,2.956,0.985,2.463,3.941,3.448,0.493,2.463,3.941,2.956
Bach_Johann Sebastian,chor220.krn,NA,chorale,42.1854,0,0.89586461692218,5.87081,0.266233766233766,17.12,61.19,chor220.krn,3.608,5.67,1.031,0.773,0.258,0.258,5.155,3.608,0.773,5.67,0.515,0.258,0.258,1.031,1.031,4.897,5.155,5.928,0.258,0.515,0.258,0.515,0.773,4.639,2.32,4.897,1.031,1.804,0.258,3.866,4.639,4.381,0.258,0.258,0.258,0.515,3.866,0.258,3.093,5.928,1.031,0.258,1.031,2.577,4.639
Bach_Johann Sebastian,chor221.krn,NA,chorale,90.5952,0,0.502905385577433,5.08611,0.25609756097561,19.37,61.26,chor221.krn,5.34,2.427,1.942,0.485,1.456,0.971,5.34,5.34,3.398,3.398,2.427,0.485,5.825,0.971,3.883,1.456,0.971,1.456,5.34,1.456,3.883,1.942,1.456,0.485,6.311,6.796,4.369,0.485,0.971,4.854,0.971,2.913,4.369,0.485,0.971,3.398,0.971
Bach_Johann Sebastian,chor222.krn,NA,chorale,88.596,0,0.529106030468854,5.04162,0.289855072463768,22.09,48.55,chor222.krn,5.076,5.076,2.03,1.015,5.584,4.061,2.538,3.553,0.508,2.538,0.508,0.508,3.553,1.015,4.061,0.508,0.508,1.015,5.584,1.523,4.061,1.015,0.508,2.03,1.523,5.584,5.584,4.569,0.508,0.508,1.015,6.599,0.508,3.046,5.584,0.508,4.061,2.03
Bach_Johann Sebastian,chor223.krn,NA,chorale,106.108,2,0.879951682769277,5.79617,0.177083333333333,23.79,55.73,chor223.krn,5.263,4.453,1.619,1.215,0.81,6.478,6.073,3.644,2.834,2.024,0.81,0.81,4.049,2.834,4.858,0.81,0.405,0.405,1.215,4.858,0.405,4.049,2.024,1.215,2.024,4.049,4.858,4.049,0.81,0.405,0.81,0.405,4.453,2.429,2.429,4.049,0.405,1.619,3.644,0.405
Bach_Johann Sebastian,chor224.krn,NA,chorale,112.517,2,0.625771997372368,4.58485,0.125,16.92,59.77,chor224.krn,6.711,3.356,3.356,0.671,2.013,6.711,5.369,1.342,2.685,2.013,2.013,4.027,1.342,3.356,2.685,0.671,0.671,0.671,3.356,0.671,3.356,3.356,0.671,2.013,4.027,10.067,3.356,1.342,0.671,0.671,3.356,2.013,4.698,0.671,0.671,1.342,2.685,1.342
Bach_Johann Sebastian,chor225.krn,NA,chorale,103.704,0,0.47728291125037,5.03479,0.289473684210526,26.6,47.34,chor225.krn,1.942,4.854,0.971,1.456,0.485,5.34,4.854,0.485,4.854,1.942,1.456,0.485,5.825,1.456,5.34,1.456,0.485,1.942,5.825,1.456,5.34,0.485,3.883,0.971,6.311,1.456,3.883,0.971,0.971,3.883,3.398,3.883,0.485,1.942,1.942,3.398,3.883
Bach_Johann Sebastian,chor226.krn,NA,chorale,93.1373,1,0.458085813275794,5.14702,0.341463414634146,22.64,55.72,chor226.krn,4.63,2.315,1.389,1.389,2.315,6.944,4.63,1.389,3.704,2.315,0.926,5.556,2.778,3.241,1.389,0.926,0.463,2.315,4.63,0.463,2.778,0.463,0.463,2.778,0.463,0.926,4.63,3.241,6.019,1.389,5.093,0.926,3.241,5.556,1.389,0.463,0.926,3.241,2.315
Bach_Johann Sebastian,chor227.krn,NA,chorale,86.6235,0,0.711956917607038,5.58514,0.283464566929134,21.65,53.39,chor227.krn,2.922,3.247,0.325,3.247,0.325,1.948,5.519,3.571,0.325,2.597,0.325,1.299,2.597,1.948,6.169,0.649,2.597,0.649,5.844,1.948,7.143,0.325,0.974,1.299,0.325,0.325,7.143,1.623,5.519,0.974,0.325,0.325,0.649,6.818,2.273,3.896,4.87,1.299,0.649,3.896,1.299
Bach_Johann Sebastian,chor228.krn,NA,chorale,101.414,0,0.368519479643285,4.34664,0.175,15.51,63.1,chor228.krn,7.692,2.885,0.962,1.923,6.731,3.846,3.846,4.808,0.962,6.731,0.962,3.846,0.962,5.769,1.923,4.808,2.885,6.731,9.615,2.885,2.885,2.885,5.769,0.962,2.885,3.846
Bach_Johann Sebastian,chor229.krn,NA,chorale,112.3,0,0.502474986592369,5.44606,0.321917808219178,19.62,58.27,chor229.krn,4.932,4.658,0.822,1.096,1.644,0.548,6.301,5.479,0.548,4.658,0.274,1.37,1.096,5.479,1.918,6.301,1.096,0.548,0.274,0.548,6.849,1.37,4.658,0.274,2.466,0.274,0.548,4.11,5.753,4.658,0.548,0.822,0.274,1.096,3.836,0.548,1.37,5.753,1.37,1.096,1.644,1.096
Bach_Johann Sebastian,chor230.krn,NA,chorale,90.8676,0,0.515020983692886,4.87728,0.210526315789474,17.55,52.93,chor230.krn,2.427,2.913,0.971,0.971,0.971,5.34,5.34,1.456,4.369,0.485,0.485,0.485,6.796,6.796,3.398,1.456,0.971,0.485,3.883,1.456,4.369,0.485,2.427,1.942,4.369,5.34,3.398,0.485,3.883,3.883,2.913,1.942,0.485,0.971,4.854,6.796
Bach_Johann Sebastian,chor231.krn,NA,chorale,106.93,0,0.772851193227244,5.08195,0.231884057971014,22.46,52.99,chor231.krn,5.263,5.263,1.17,0.585,0.585,7.602,5.263,2.339,2.924,1.754,0.585,4.678,2.339,1.754,1.17,4.678,3.509,2.924,1.17,2.339,4.678,5.263,5.263,1.754,1.754,6.433,1.754,4.094,5.263,1.17,4.094,0.585
Bach_Johann Sebastian,chor232.krn,NA,chorale,103.478,0,0.75001268737776,5.25722,0.216216216216216,24.73,54.62,chor232.krn,4.831,3.382,0.966,0.483,2.899,0.483,4.831,3.382,1.449,4.831,1.932,0.483,0.966,4.831,4.348,2.415,0.966,2.415,0.483,0.483,0.966,4.348,0.966,3.865,0.483,0.483,3.382,0.483,0.966,5.314,2.899,3.382,1.932,0.483,0.483,0.483,1.932,3.865,0.966,1.932,4.348,0.483,0.483,0.483,1.932,2.415,3.382
Bach_Johann Sebastian,chor233.krn,NA,chorale,87.3632,0,0.181374088671648,4.33658,0.147058823529412,23.88,48.06,chor233.krn,6.533,2.01,0.503,3.015,1.508,5.528,3.015,3.518,3.518,0.503,1.508,0.503,4.02,0.503,5.025,0.503,1.508,1.005,6.03,2.01,4.523,3.015,1.005,0.503,5.528,8.04,4.02,0.503,0.503,1.508,1.005,4.02,2.513,2.01,4.523,0.503,1.005,2.01,1.005
Bach_Johann Sebastian,chor234.krn,NA,chorale,60.8893,0,0.726412810655139,5.53536,0.377049180327869,28.62,43.87,chor234.krn,5.067,4.267,1.6,0.8,0.8,1.867,4.8,5.6,0.8,3.2,1.6,0.267,1.067,1.6,4.267,0.533,4.8,0.8,1.333,0.267,0.8,1.333,4.8,1.333,4,0.267,1.333,0.267,2.133,5.6,6.4,4.267,0.267,0.533,1.333,1.067,5.333,1.333,2.933,4.267,0.267,0.267,1.333,3.2
Bach_Johann Sebastian,chor235.krn,NA,chorale,80.8242,0,0.822272348473814,5.41243,0.201754385964912,22.92,57.67,chor235.krn,2.827,4.24,0.353,0.353,1.06,1.06,7.42,6.36,3.18,3.887,2.827,0.353,0.353,4.947,1.413,3.534,0.353,0.707,1.767,4.594,0.707,3.18,0.353,0.353,3.887,1.06,0.353,5.3,5.3,3.534,0.707,0.707,1.06,1.06,4.947,1.413,2.473,3.887,0.353,1.06,2.12,4.24,0.353
Bach_Johann Sebastian,chor236.krn,NA,chorale,98.6667,0,0.282069941918586,4.88811,0.372549019607843,29.89,43.3,chor236.krn,4.667,6,0.667,0.667,2,4.667,4.667,1.333,5.333,2.667,0.667,2.667,0.667,6,1.333,0.667,2,4,2,6,0.667,4,0.667,0.667,4.667,2.667,4,1.333,0.667,4,0.667,4.667,5.333,0.667,1.333,0.667,3.333,1.333
Bach_Johann Sebastian,chor237.krn,NA,chorale,116.449,0,0.649357910409671,5.26458,0.277777777777778,25.28,54.28,chor237.krn,3.667,2,0.333,1.333,2,7,3.667,2.333,4.667,1.333,1.333,0.333,6,2.333,2,1.667,0.333,0.333,0.667,4.333,2.333,3.667,0.333,3.333,1.333,0.333,4.667,7.333,4.333,0.667,1,1,3.333,0.333,2.333,5,0.667,0.333,2.667,3.333,4
Bach_Johann Sebastian,chor238.krn,NA,chorale,125.629,1,0.646428933331034,5.10558,0.28125,20.78,51.62,chor238.krn,1.775,5.917,0.592,1.775,1.183,5.917,5.917,0.592,5.325,0.592,0.592,1.775,5.917,2.959,4.142,0.592,1.183,0.592,0.592,0.592,5.325,1.775,4.142,1.775,1.775,1.183,4.734,3.55,2.959,0.592,0.592,3.55,0.592,2.959,5.325,1.775,1.183,1.183,2.959,3.55
Bach_Johann Sebastian,chor239.krn,NA,chorale,125.574,0,0.813085658514642,5.32664,0.24,22.47,58.35,chor239.krn,4.297,4.297,0.391,1.172,1.172,1.172,6.641,6.25,0.781,2.734,3.516,0.391,0.391,0.781,5.469,2.344,3.516,0.391,0.391,0.781,1.172,5.859,1.172,3.906,2.734,0.781,6.641,6.641,3.125,2.344,0.391,3.516,0.781,3.125,4.297,0.781,0.781,4.297,0.781
Bach_Johann Sebastian,chor240.krn,NA,chorale,92.9762,1,0.289265266308755,4.79555,0.224489795918367,16.96,55.65,chor240.krn,2.362,3.937,1.575,3.937,7.087,6.299,2.362,4.724,2.362,1.575,7.874,5.512,2.362,0.787,1.575,3.15,1.575,3.937,1.575,3.15,3.937,7.874,3.15,0.787,0.787,0.787,3.15,7.087,1.575,0.787,0.787,1.575
Bach_Johann Sebastian,chor241.krn,NA,chorale,98.5769,0,0.941165184764484,5.92857,0.266009852216749,21.46,55.77,chor241.krn,2.153,3.914,0.391,1.566,0.587,2.153,4.501,4.697,0.587,5.675,1.37,0.783,1.174,5.675,2.544,4.892,0.391,0.196,0.196,0.196,1.761,4.697,1.566,4.501,2.153,2.348,0.391,5.088,3.131,3.914,0.783,0.196,1.174,1.761,3.914,0.391,3.523,5.088,1.37,0.978,4.697,2.935
